timestamp,outside temperature,humidity,servers,cpu,memory,num network devices,no of UPS,no of light,servers_power_kw_internal,storage_total_power_kw,network devices total power (Kw),IT power consumption,UPS_total_power(Kw),PDU_total_power(Kw),lights_total_power(Kw),cooling_power_kw_internal,cooling system ratio,fan speed,cooling temperature
2025-08-03 05:00:00,33.727198476250734,61.05666217275499,42,77,82,10,2,13,13.770621889536251,1.7499272131925627,1.0,16.520549102728815,0.66,0.7082805434025083,0.46799999999999997,23.01423515638521,0.5,82.18332483306723,24.0
2025-08-03 05:30:00,33.752094828277464,60.272387404247546,41,55,67,10,2,14,11.69850532398166,1.746480411796691,1.0,14.444985735778351,0.66,0.6951726143681038,0.504,19.188808384445867,0.5,78.91361437340271,22.458456280506738
2025-08-03 06:00:00,35.072777926137405,56.15579126798853,41,65,69,10,2,30,11.076726735920246,1.7383599689081481,1.0,13.815086704828394,0.66,0.10665993251023569,1.0799999999999998,21.50036997449946,0.5,79.35541043497369,22.612626559073775
2025-08-03 06:30:00,33.353279081917314,50.37467115654646,43,62,75,10,2,29,12.466151811981648,1.7245145786162888,1.0,15.190666390597936,0.66,1.2692713407082414,1.044,21.616765155123446,0.5,70.72926131487283,20.74380066173502
2025-08-03 07:00:00,31.785180830165114,53.966264993105,43,78,73,10,2,26,13.50690407699818,1.7458900441218654,1.0,16.252794121120047,0.66,0.1505450611539712,0.9359999999999999,20.403182600256216,0.5,75.36130743311863,21.267533782458084
2025-08-03 07:30:00,32.20978844950215,50.07572370432457,43,72,74,10,2,30,13.396990314071688,1.7784366089011914,1.0,16.17542692297288,0.66,0.9261363222655576,1.0799999999999998,14.259784612328918,0.5,68.35788307380668,22.59463397569635
2025-08-03 08:00:00,33.09710503329892,48.31391954334163,43,68,71,10,2,29,13.312183712191144,1.780758349967966,1.0,16.09294206215911,0.66,1.3718734995664874,1.044,18.66453692783873,0.5,82.66772601678042,21.91755909108056
2025-08-03 08:30:00,34.54668883310079,52.35912858148248,41,59,66,10,2,24,12.004167029653892,1.7387279811626706,1.0,14.742895010816563,0.66,0.38426115869132405,0.864,21.078007259722874,0.5,80.95670086211607,22.696294921395857
2025-08-03 09:00:00,32.64536450641334,49.120329139610114,44,62,72,10,2,30,13.279291491389873,1.7372789807307814,1.0,16.016570472120655,0.66,0.6719616891501591,1.0799999999999998,19.771955153286363,0.5,75.450669303792,18.265583395720842
2025-08-03 09:30:00,32.435086334653924,43.95312310983758,43,68,67,10,2,28,13.856371365917777,1.7611664960860005,1.0,16.61753786200378,0.66,0.712020685644432,1.008,16.96931629292535,0.5,71.30364327362146,17.42082125284951
2025-08-03 10:00:00,32.18453112410038,44.07343406911155,41,58,62,10,2,29,12.003939274921546,1.758275374344885,1.0,14.762214649266431,0.66,0.4590681767674125,1.044,17.209003991233423,0.5,84.50638016671046,18.282276731116006
2025-08-03 10:30:00,31.04094460651138,46.455468235745194,42,62,65,10,2,30,12.235930895208451,1.748152899110781,1.0,14.984083794319233,0.66,0.4403783228071151,1.0799999999999998,13.976734543788494,0.5,79.82761183261903,17.68721294954796
2025-08-03 11:00:00,31.510490692254294,48.1639654426191,42,54,75,10,2,30,11.19502232762165,1.7901207808030712,1.0,13.985143108424722,0.66,0.0,1.0799999999999998,18.40979862978184,0.5,74.95719367440867,18.80878246409858
2025-08-03 11:30:00,29.6746442010111,43.26838490506628,43,63,67,10,2,30,11.405649488580687,1.7178870337163672,1.0,14.123536522297055,0.66,0.2076599992077847,1.0799999999999998,10.255911268030765,0.5,68.18889988917108,16.346568847760896
2025-08-03 12:00:00,30.922921018834536,50.07500878662204,43,64,64,10,2,29,13.083026348413478,1.7467088647820228,1.0,15.829735213195502,0.66,0.6474276998721757,1.044,15.607850873593259,0.5,71.2279445215145,17.384947773980304
2025-08-03 12:30:00,27.35835970693499,49.1671915842183,44,77,74,10,2,27,14.13393627997657,1.8031498497985003,1.0,16.93708612977507,0.66,0.10566891104850223,0.9719999999999999,12.523387170490182,0.5,80.55476257383997,16.166454574780975
2025-08-03 13:00:00,28.865248958139272,46.561062213778115,45,63,72,10,2,30,12.040385747827468,1.7438053978627706,1.0,14.784191145690238,0.66,0.0,1.0799999999999998,10.371649729206046,0.5,71.33046690589664,16.0
2025-08-03 13:30:00,27.498964152435846,50.95458642109264,43,53,65,10,2,30,10.875253252164477,1.7646084066197878,1.0,13.639861658784264,0.66,1.116329414945088,1.0799999999999998,12.792700388921515,0.5,80.41767355752938,19.107441555621914
2025-08-03 14:00:00,23.742750510924786,55.56604589487048,48,69,69,10,2,30,13.8772332640298,1.7375105920523546,1.0,16.614743856082153,0.66,0.9819926476451489,1.0799999999999998,8.76761556974434,0.5,73.76446951583647,17.157778993872324
2025-08-03 14:30:00,25.987975849262707,52.455668167584356,45,61,70,10,2,30,11.777863220387596,1.744185131248373,1.0,14.52204835163597,0.66,0.2891103523178065,1.0799999999999998,9.386621678283266,0.5,79.31437942302108,17.884397623007057
2025-08-03 15:00:00,26.989590202164536,51.543387493286936,45,61,71,10,2,28,12.781209918307539,1.7136009178149492,1.0,15.494810836122488,0.66,0.0,1.008,9.925458290122226,0.5,77.02992415591608,17.03294794527736
2025-08-03 15:30:00,23.422073189563022,55.75976531916315,46,60,63,10,2,28,13.068176785011916,1.7200134108779541,1.0,15.78819019588987,0.66,0.938332326591724,1.008,11.549819804637117,0.5,67.71904406618259,18.188417841164192
2025-08-03 16:00:00,24.589930604726394,59.71242466860372,46,78,78,10,2,29,13.784859356616657,1.779377226702037,1.0,16.564236583318696,0.66,0.2813940814446035,1.044,10.683327593223456,0.5,80.46449024306972,17.22144905550366
2025-08-03 16:30:00,22.619389725411857,58.726433482565525,49,66,71,10,2,26,15.195709103883795,1.767890032844739,1.0,17.963599136728533,0.66,0.0,0.9359999999999999,10.42248302075166,0.5,82.82381472051279,16.389471594154518
2025-08-03 17:00:00,24.057213850769994,65.31956565118816,47,65,72,10,2,28,13.319947001787371,1.7586649652577637,1.0,16.078611967045134,0.66,0.27831495001939993,1.008,13.190216227522587,0.5,74.06869243721411,19.220279724044918
2025-08-03 17:30:00,26.19916637774071,58.063192208084544,45,60,58,10,2,29,12.819820728796044,1.7264023910166817,1.0,15.546223119812726,0.66,0.0,1.044,17.054236309391385,0.5,73.85391294177802,18.45774664579416
2025-08-03 18:00:00,20.953133458003524,63.35548946198199,47,68,74,10,2,30,13.741569170794374,1.784807453455605,1.0,16.52637662424998,0.66,0.08373685796388097,1.0799999999999998,12.247153811681871,0.5,73.03512455802908,17.464579829698888
2025-08-03 18:30:00,23.37181578118309,60.01202546620821,48,66,74,10,2,30,13.794660973935233,1.747160653634337,1.0,16.54182162756957,0.66,0.3335197953006136,1.0799999999999998,12.596770179957643,0.5,74.83869778547705,16.04217258728043
2025-08-03 19:00:00,24.277655068043774,66.00343348664609,44,63,63,10,2,29,12.825016351831696,1.7718860522394329,1.0,15.596902404071129,0.66,0.012468781550242364,1.044,5.583222960413783,0.5,80.75700078293889,20.91918722469262
2025-08-03 19:30:00,24.445539340898662,67.40702310449477,44,63,70,10,2,28,12.719327734304162,1.7403205735996738,1.0,15.459648307903835,0.66,0.796768484770356,1.008,8.930314587491754,0.5,82.49679392261413,19.842776055271884
2025-08-03 20:00:00,23.52502823157387,65.04619368362826,46,60,66,10,2,11,12.37952326982701,1.7412377067463374,1.0,15.120760976573347,0.66,0.49542730750336356,0.39599999999999996,9.254149065926601,0.5,80.2037109127078,21.92492477595261
2025-08-03 20:30:00,24.856768906257038,64.33223557446098,44,49,66,10,2,10,11.15322280948128,1.7435010279044987,1.0,13.896723837385778,0.66,0.0,0.36,8.830543139633129,0.5,83.88407038096236,20.28730078675293
2025-08-03 21:00:00,23.630101498720453,70.56049335682003,46,62,67,10,2,12,13.662312202851368,1.7737237657597078,1.0,16.436035968611076,0.66,1.3770604029592945,0.432,7.134906485369634,0.5,78.86035852838845,20.691977537661398
2025-08-03 21:30:00,26.547994056778062,71.76667151149248,46,62,69,10,2,12,13.407602182879266,1.7403931559059505,1.0,16.147995338785215,0.66,0.7218308625194907,0.432,7.377434857211005,0.5,86.20444601796645,23.939440765688484
2025-08-03 22:00:00,26.2559067676553,71.47888161376225,45,66,86,10,2,13,13.2955907198257,1.7464446164726353,1.0,16.042035336298337,0.66,0.04138286202139371,0.46799999999999997,7.927152145216965,0.5,77.09234893025835,24.0
2025-08-03 22:30:00,26.670790983759826,69.73247845968326,47,51,64,10,2,11,13.003804728519137,1.746897235299763,1.0,15.7507019638189,0.66,0.7663520635641415,0.39599999999999996,12.076705563867444,0.5,76.37787174477134,23.202712643632125
2025-08-03 23:00:00,27.583616152454923,68.70059445948368,44,60,57,10,2,12,13.316108600392282,1.7409514690127972,1.0,16.05706006940508,0.66,0.472379346701451,0.432,15.073442313239251,0.5,71.30614142128061,20.428566642943892
2025-08-03 23:30:00,27.408025404025874,66.64659325349804,45,66,73,10,2,12,13.9876865201752,1.722491204401969,1.0,16.71017772457717,0.66,0.0,0.432,8.525645809419448,0.5,88.32958474948356,22.558765913341375
2025-08-04 00:00:00,28.901070544349153,64.90710826322427,45,69,73,10,2,9,13.18346523704002,1.7402139490393136,1.0,15.923679186079333,0.66,0.8318281258207825,0.324,13.0699124603688,0.5,88.85913786683874,22.56442468854029
2025-08-04 00:30:00,29.438971205660053,70.56728322000927,45,63,67,10,2,12,13.037414440948663,1.786443104232782,1.0,15.823857545181445,0.66,0.7755554305233717,0.432,16.54156654896542,0.5,78.82685396116595,22.70431011493249
2025-08-04 01:00:00,30.06768110501195,64.63373147350234,43,68,78,10,2,13,13.085858655806259,1.7694063059820826,1.0,15.855264961788341,0.66,0.0,0.46799999999999997,16.702714403726635,0.5,82.379870930199,21.945328465821714
2025-08-04 01:30:00,30.101590235906663,69.74429726054963,42,62,70,10,2,13,11.775909960984663,1.7804844849975334,1.0,14.556394445982196,0.66,0.0,0.46799999999999997,18.965363040836447,0.5,77.31163474736945,22.480454245317222
2025-08-04 02:00:00,32.18690200260684,68.54248171936607,42,73,66,10,2,12,12.515612240171706,1.7529716062044483,1.0,15.268583846376155,0.66,0.06528168730507922,0.432,16.39809256388844,0.5,78.67525298006697,24.0
2025-08-04 02:30:00,33.191410786270254,69.70059993640031,42,51,64,10,2,14,11.038741786689945,1.770998442360689,1.0,13.809740229050634,0.66,0.0,0.504,23.139414716935388,0.5,80.26151634247981,24.0
2025-08-04 03:00:00,33.582612014309575,60.870643729016464,41,77,74,10,2,10,14.109663246853186,1.7221064352646756,1.0,16.831769682117862,0.66,0.5443748336017045,0.36,21.580055593583165,0.5,77.67776737433482,22.35242984027605
2025-08-04 03:30:00,34.64053365862655,60.07817482850973,43,62,69,10,2,13,12.363107656556283,1.739337608770535,1.0,15.102445265326818,0.66,0.9353438220501957,0.46799999999999997,19.57260847907189,0.5,82.76808593606106,22.608340441890693
2025-08-04 04:00:00,33.42529083233746,58.092326196452916,42,73,73,10,2,13,12.60741141413521,1.7676193237205433,1.0,15.375030737855754,0.66,0.5890289466812102,0.46799999999999997,12.958013273224369,0.5,75.6517583990758,20.213692606177794
2025-08-04 04:30:00,34.38822040836779,59.240240893462875,41,64,58,10,2,12,12.348732511597179,1.7441874944675726,1.0,15.092920006064752,0.66,0.05620139736559138,0.432,19.12645724536412,0.5,82.25374145785392,22.56467253139193
2025-08-04 05:00:00,34.701265399601404,59.8359365402304,41,63,77,10,2,8,12.13953167189678,1.7297900409791285,1.0,14.869321712875909,0.66,0.700184033183255,0.288,20.342091345941746,0.5,79.51944624035409,22.548244877025304
2025-08-04 05:30:00,34.05094345129768,59.9915099592564,40,71,77,10,2,12,12.663329110512926,1.752791908157499,1.0,15.416121018670426,0.66,0.14596918099158762,0.432,17.260898596908845,0.5,72.13583769752744,23.732781836249664
2025-08-04 06:00:00,31.740063076637327,61.42310932080055,42,73,74,10,2,30,12.88881081156778,1.7560130413936175,1.0,15.644823852961396,0.66,0.012057800514183148,1.0799999999999998,14.365940339910097,0.5,72.23619695054461,23.11014034135643
2025-08-04 06:30:00,34.457422249076366,56.93376088246066,39,59,70,10,2,30,11.342746414553638,1.7168970215896604,1.0,14.059643436143299,0.66,0.0,1.0799999999999998,15.17577927191473,0.5,69.00861419924617,23.529619053664966
2025-08-04 07:00:00,36.1309586160589,50.086594834372754,41,61,69,10,2,25,12.43659831699598,1.7443312117544232,1.0,15.180929528750402,0.66,0.0,0.8999999999999999,21.894945450927366,0.5,74.06662322378668,23.403421343522137
2025-08-04 07:30:00,37.26882980894507,48.99656709336427,40,63,72,10,2,30,11.792032639002652,1.7931540077488628,1.0,14.585186646751515,0.66,0.13811741765816615,1.0799999999999998,26.35883136772045,0.5,81.35563301274416,22.722980253654463
2025-08-04 08:00:00,33.22357229352677,50.42214121564976,42,61,80,10,2,30,11.813599125237761,1.744035233600319,1.0,14.557634358838081,0.66,0.44648793254431335,1.0799999999999998,18.679229270242242,0.5,77.12918180912239,21.405889847444598
2025-08-04 08:30:00,34.89873169515769,44.95856345124344,41,50,67,10,2,30,11.73316993286478,1.7411771854814986,1.0,14.474347118346278,0.66,0.0,1.0799999999999998,20.0910697140306,0.5,82.07953197777906,22.163087984819814
2025-08-04 09:00:00,30.151098950973335,54.613995259492,43,57,66,10,2,25,12.352408618995286,1.7429032223790961,1.0,15.095311841374382,0.66,0.0,0.8999999999999999,14.273113249897857,0.5,77.18130413829321,19.874316997271123
2025-08-04 09:30:00,33.2508843427239,52.90758824200052,42,74,77,10,2,30,13.172523754775849,1.7340208580785177,1.0,15.906544612854367,0.66,0.0,1.0799999999999998,23.670115203294667,0.5,76.62518292109128,20.18267039456471
2025-08-04 10:00:00,31.439653521690026,46.19110850089024,42,67,70,10,2,28,12.795553816841952,1.7684842195181478,1.0,15.5640380363601,0.66,0.44784945549401417,1.008,19.811204128946947,0.5,74.6108591393087,16.943642256928218
2025-08-04 10:30:00,33.50846814017165,47.44810118048959,42,65,75,10,2,30,12.038813904863401,1.7521300487317033,1.0,14.790943953595104,0.66,0.0,1.0799999999999998,26.037675358146252,0.5,74.58475786158036,18.637175196911596
2025-08-04 11:00:00,31.802305150750634,50.79682601048312,41,74,83,10,2,27,12.110928405228442,1.7443122542385332,1.0,14.855240659466975,0.66,0.13018078071371003,0.9719999999999999,17.49126895098434,0.5,72.98366097061961,19.24569099950933
2025-08-04 11:30:00,30.756085323234423,44.739895155351434,45,56,69,10,2,29,12.690137085805627,1.7729646958226903,1.0,15.463101781628318,0.66,0.4011949383827075,1.044,18.138067843584004,0.5,80.66721532551684,17.17719012769491
2025-08-04 12:00:00,29.610501136891905,46.23655605625981,42,76,68,10,2,28,14.219383265953654,1.7011725216917628,1.0,16.920555787645416,0.66,1.4995674433339394,1.008,15.514814883784132,0.5,76.53981157444602,16.0
2025-08-04 12:30:00,28.70695112459572,48.91412975222493,43,62,73,10,2,29,12.879704546239411,1.7665231853559573,1.0,15.646227731595369,0.66,0.0,1.044,13.26590506446107,0.5,73.62069397337045,20.007334462101177
2025-08-04 13:00:00,27.960123844643164,53.42475588070158,45,60,63,10,2,30,12.905403531368643,1.7683898696715579,1.0,15.6737934010402,0.66,0.0,1.0799999999999998,12.536893874101047,0.5,74.37800181521744,18.097871137229777
2025-08-04 13:30:00,27.329777720872954,48.45001180027035,45,59,69,10,2,29,13.243218389026753,1.7447235774909275,1.0,15.987941966517681,0.66,0.21483963896327152,1.044,9.827832006255147,0.5,66.81181130037685,17.110555449770718
2025-08-04 14:00:00,27.805965618813097,50.55812304546643,45,58,71,10,2,30,12.484903084745952,1.7755243194917365,1.0,15.260427404237689,0.66,0.0,1.0799999999999998,8.45115139236411,0.5,78.31525848780862,16.0
2025-08-04 14:30:00,28.937036591642883,55.74763935603083,44,74,64,10,2,30,13.332148683985297,1.73670441979033,1.0,16.068853103775627,0.66,0.0,1.0799999999999998,16.791933383440615,0.5,88.67115445459494,18.523859055728057
2025-08-04 15:00:00,25.10717945749201,54.2965788673446,47,59,56,10,2,30,12.453719701521997,1.748351191405486,1.0,15.202070892927484,0.66,0.10906002596399357,1.0799999999999998,13.465632953986525,0.5,77.14700218834136,16.518661759132126
2025-08-04 15:30:00,28.056606950360884,51.452011781191885,45,50,57,10,2,30,11.684872430301116,1.7838482118089136,1.0,14.46872064211003,0.66,0.0,1.0799999999999998,12.299067491281367,0.5,73.02318453671514,18.34344880749924
2025-08-04 16:00:00,25.6518345565141,55.82998920320337,45,48,66,10,2,26,11.436378602969073,1.7570238737737973,1.0,14.19340247674287,0.66,0.0,0.9359999999999999,11.278993743526208,0.5,70.37339165481622,16.80065858850761
2025-08-04 16:30:00,23.277145874950868,56.77138089186634,47,56,67,10,2,30,13.068626057492525,1.7661104231335436,1.0,15.834736480626068,0.66,0.034782378749269066,1.0799999999999998,11.377636285866844,0.5,82.47748703292793,16.935967190257863
2025-08-04 17:00:00,23.47306091916822,55.212957541362115,45,58,68,10,2,30,12.587638344260245,1.7670825227509712,1.0,15.354720867011217,0.66,0.005816497537199761,1.0799999999999998,9.19988614221347,0.5,83.25143732803747,17.88544094387484
2025-08-04 17:30:00,24.517040021150194,54.257275984873125,48,62,68,10,2,29,14.46014405973351,1.7319382636998746,1.0,17.192082323433386,0.66,0.18893743308961145,1.044,9.434384696478181,0.5,81.8342685051512,16.023628603899066
2025-08-04 18:00:00,25.548942340400348,60.26435485868105,45,66,73,10,2,28,12.591221107415606,1.7661119546607364,1.0,15.357333062076343,0.66,0.9108007926245034,1.008,10.917279270977632,0.5,85.58372286286843,18.00919243381194
2025-08-04 18:30:00,25.46722997449876,59.76976409491675,45,75,66,10,2,30,14.516078495551872,1.7729709174133892,1.0,17.289049412965262,0.66,0.5256105786864091,1.0799999999999998,10.092663416975018,0.5,77.59701764768462,17.18578356842161
2025-08-04 19:00:00,24.308606920942587,65.31946276048441,47,61,76,10,2,29,13.350273178064219,1.745444197685803,1.0,16.095717375750024,0.66,0.6950351345408278,1.044,10.625865378657679,0.5,71.8846028097681,22.332523942536046
2025-08-04 19:30:00,25.243754193821573,63.55091832172161,45,65,71,10,2,29,12.252737140520694,1.7562889324693414,1.0,15.009026072990036,0.66,0.09990571930465444,1.044,6.428826242283222,0.5,87.19114569971553,21.857995869574726
2025-08-04 20:00:00,25.691029686498062,65.38447629688692,46,76,67,10,2,11,14.209877575685873,1.7447934817187718,1.0,16.954671057404646,0.66,0.849230641420358,0.39599999999999996,11.042576965083668,0.5,82.74377721567213,21.548701359593366
2025-08-04 20:30:00,24.976455875735684,61.123747509939214,45,64,55,10,2,15,12.784397645219837,1.7397732698743316,1.0,15.52417091509417,0.66,0.1718320603024892,0.5399999999999999,9.970479589148175,0.5,74.97983708763162,22.393410495938873
2025-08-04 21:00:00,25.886917378638827,67.75575542058597,47,67,70,10,2,12,14.096789511436839,1.7582088877070094,1.0,16.85499839914385,0.66,0.0,0.432,11.291329018914611,0.5,86.11152854462546,21.862357473305615
2025-08-04 21:30:00,25.28484997995392,67.82534956705055,47,67,78,10,2,11,15.200514885846122,1.749754463577537,1.0,17.95026934942366,0.66,0.0,0.39599999999999996,11.335782847950288,0.5,78.10759495963129,21.31085613099789
2025-08-04 22:00:00,27.30015037448799,65.77797955183966,44,60,62,10,2,14,13.035739532601601,1.7728446971194085,1.0,15.80858422972101,0.66,0.0,0.504,13.75336330921549,0.5,79.71075010370994,23.02579750781851
2025-08-04 22:30:00,30.299413963663255,65.13833776099987,44,68,70,10,2,14,13.279092649688236,1.7502641688026355,1.0,16.02935681849087,0.66,0.0,0.504,12.18044664801703,0.5,74.77030883324478,23.749004422613652
2025-08-04 23:00:00,27.207955381248475,67.7251697614286,46,72,74,10,2,11,14.376991285136143,1.7632511205049126,1.0,17.140242405641054,0.66,0.4039118253037761,0.39599999999999996,10.766397595541713,0.5,78.89829344097734,20.822357560063484
2025-08-04 23:30:00,30.798840798320132,69.33620788336287,42,54,66,10,2,13,11.324602533678869,1.7927552893639367,1.0,14.117357823042806,0.66,0.0,0.46799999999999997,21.501725899453916,0.5,76.78714442899455,20.830497679143352
2025-08-05 00:00:00,30.43183412289607,70.14900725792621,44,64,72,10,2,12,12.926804626249334,1.71803624458897,1.0,15.644840870838305,0.66,0.7101353720163579,0.432,13.370836756783707,0.5,78.973663400672,24.0
2025-08-05 00:30:00,30.91232898616876,69.19256698074636,44,60,60,10,2,10,13.364406764229134,1.7408912817861366,1.0,16.10529804601527,0.66,0.2162083709728979,0.36,16.91517781918244,0.5,78.26909587207311,23.026047253180277
2025-08-05 01:00:00,29.506334150206165,71.09018916548935,43,64,75,10,2,12,13.64177020891441,1.7138444651664801,1.0,16.35561467408089,0.66,0.07081297648952264,0.432,15.72008493630919,0.5,73.9576601844117,23.24923587863613
2025-08-05 01:30:00,30.84652773098749,64.94063745228976,42,76,69,10,2,14,12.772477956706124,1.744592607986665,1.0,15.517070564692789,0.66,0.0,0.504,18.40835000962631,0.5,76.75707090976285,23.108557709488192
2025-08-05 02:00:00,32.5870671398325,71.21984450556751,41,60,63,10,2,12,11.711393964443278,1.7571273763403972,1.0,14.468521340783676,0.66,0.0,0.432,18.130663181093993,0.5,81.43464636942994,22.389955911001834
2025-08-05 02:30:00,32.31750893013874,60.46800597344184,42,63,62,10,2,15,13.029677664703215,1.7857006309656034,1.0,15.815378295668818,0.66,0.38591596875139556,0.5399999999999999,13.207302441845268,0.5,78.0750757163837,21.60905781536477
2025-08-05 03:00:00,34.54813268267031,59.73214823156539,42,61,66,10,2,12,12.04962021895256,1.7384065505789545,1.0,14.788026769531514,0.66,1.5130658350175548,0.432,19.65015940527575,0.5,69.18970250572089,22.848341402479004
2025-08-05 03:30:00,32.47685548682278,62.324663255566584,43,58,62,10,2,12,11.772541452207278,1.7796634702422849,1.0,14.552204922449564,0.66,0.0,0.432,20.66680712384046,0.5,76.87065453223983,21.817375079092297
2025-08-05 04:00:00,35.114688663244294,60.892305781457374,42,67,68,10,2,12,13.05948686343226,1.7559806177515294,1.0,15.81546748118379,0.66,0.14009581527494083,0.432,23.721451402059778,0.5,77.18112844917877,24.0
2025-08-05 04:30:00,34.848801127903755,60.18703469411783,40,78,63,10,2,12,12.872064685544409,1.7429092922791614,1.0,15.61497397782357,0.66,0.7649828079477786,0.432,25.340578558333856,0.5,84.72586532981128,23.220302398981595
2025-08-05 05:00:00,33.53139355348521,55.9186231617853,43,59,73,10,2,11,11.503739445123134,1.7465092435789311,1.0,14.250248688702065,0.66,0.9307636739387422,0.39599999999999996,19.52849947747126,0.5,80.65083047158444,22.339598074985474
2025-08-05 05:30:00,33.07782908003998,59.491796955799614,42,69,79,10,2,13,13.320190146577739,1.7582151709722769,1.0,16.078405317550015,0.66,0.3080942085226307,0.46799999999999997,20.417756167583867,0.5,80.2752228476762,21.52201105351693
2025-08-05 06:00:00,34.13413355638468,52.70448428777502,43,68,61,10,2,25,13.800975561386473,1.7355648421167293,1.0,16.536540403503203,0.66,0.3269276790839307,0.8999999999999999,18.190948032926244,0.5,85.78576545040191,23.629907362956622
2025-08-05 06:30:00,36.00632197986187,52.43157178773678,40,68,73,10,2,27,12.90344803119151,1.7638167526442452,1.0,15.667264783835757,0.66,0.2753883886038635,0.9719999999999999,17.46557427078921,0.5,74.11001164612352,23.316042661541264
2025-08-05 07:00:00,36.40092224681223,44.240915996547315,41,67,70,10,2,25,12.758772672623044,1.747076184043227,1.0,15.50584885666627,0.66,0.0701812378011809,0.8999999999999999,23.76619017641467,0.5,76.0087690801635,21.516617091208648
2025-08-05 07:30:00,33.705127469262614,48.752621112208445,42,58,64,10,2,30,12.212251684208239,1.7239124728214925,1.0,14.936164157029731,0.66,0.6461645488604488,1.0799999999999998,14.408671187528174,0.5,65.52781048422618,21.6627691909984
2025-08-05 08:00:00,36.63691756134306,51.44352983192247,41,63,69,10,2,29,12.214421770731024,1.747823012591666,1.0,14.96224478332269,0.66,0.0,1.044,22.65801716914917,0.5,74.70267730988617,22.326337987832506
2025-08-05 08:30:00,32.465509862097996,49.57712814721071,42,62,73,10,2,30,13.26421752507972,1.7258481538112516,1.0,15.990065678890971,0.66,0.19363102017032274,1.0799999999999998,16.89072023071578,0.5,79.1374174512388,21.17280062805934
2025-08-05 09:00:00,35.6719823651789,37.378130045475324,39,64,75,10,2,30,11.594637974352649,1.748229282194468,1.0,14.342867256547116,0.66,0.9840209669913447,1.0799999999999998,21.837987755302134,0.5,83.33122747093304,17.749662179041884
2025-08-05 09:30:00,33.96573535556181,45.15100557697639,42,60,75,10,2,30,12.516520759289753,1.773718206032613,1.0,15.290238965322366,0.66,0.08766772648573437,1.0799999999999998,21.310913001697486,0.5,75.62808397726111,18.18305095034727
2025-08-05 10:00:00,32.15219400207785,50.734306919463386,40,70,66,10,2,30,12.643838855215257,1.73297053832182,1.0,15.376809393537076,0.66,1.0497403257082762,1.0799999999999998,21.208261869712313,0.5,75.26470325428737,18.009699249614872
2025-08-05 10:30:00,30.4572239125063,50.21276290775342,43,55,65,10,2,29,11.992969761004412,1.7639876052410253,1.0,14.756957366245437,0.66,0.28430421809797185,1.044,17.696264179117485,0.5,74.57903186153902,19.488268250277805
